year,state,county,region,division,total_bldg,total_units,total_value
2005,55,3,2,3,55,61,9362843
2005,55,5,2,3,269,322,45259039
2005,55,7,2,3,190,195,21486967
2005,55,9,2,3,1146,1722,242152467
2005,55,11,2,3,58,61,9197973
2005,55,13,2,3,196,196,25929606
2005,55,15,2,3,267,269,47246535
2005,55,17,2,3,432,529,64951900
2005,55,19,2,3,116,121,14682318
2005,55,21,2,3,280,302,54020135
2005,55,23,2,3,49,49,6169016
2005,55,25,2,3,2700,4614,751955548
2005,55,27,2,3,320,362,60176722
2005,55,29,2,3,317,395,60385022
2005,55,31,2,3,189,204,22396883
2005,55,33,2,3,296,352,49386650
2005,55,35,2,3,347,441,62952632
2005,55,37,2,3,34,34,1765450
2005,55,39,2,3,424,618,87825407
2005,55,41,2,3,100,100,12211167
2005,55,43,2,3,125,149,17554403
2005,55,45,2,3,256,277,45711613
2005,55,47,2,3,95,95,17930391
2005,55,49,2,3,163,198,27147765
2005,55,51,2,3,79,79,10843968
2005,55,53,2,3,149,149,16221338
2005,55,55,2,3,478,620,102518160
2005,55,57,2,3,151,151,24015397
2005,55,59,2,3,896,1100,196729964
2005,55,61,2,3,89,106,16151297
2005,55,63,2,3,469,521,87040241
2005,55,65,2,3,74,76,12590000
2005,55,67,2,3,89,89,10287350
2005,55,69,2,3,216,218,27612688
2005,55,71,2,3,270,281,45302957
2005,55,73,2,3,912,1178,176748156
2005,55,75,2,3,276,276,37776326
2005,55,77,2,3,115,115,15496574
2005,55,78,2,3,15,15,3930850
2005,55,79,2,3,866,1697,239432442
2005,55,81,2,3,226,262,30133599
2005,55,83,2,3,779,779,44832518
2005,55,85,2,3,404,431,75342848
2005,55,87,2,3,938,1215,201305779
2005,55,89,2,3,312,406,102856487
2005,55,91,2,3,39,41,6910746
2005,55,93,2,3,394,401,70447534
2005,55,95,2,3,407,431,59924419
2005,55,97,2,3,316,377,54112961
2005,55,99,2,3,217,217,20556773
2005,55,101,2,3,848,1006,184775235
2005,55,103,2,3,70,70,9695592
2005,55,105,2,3,725,996,124929942
2005,55,107,2,3,102,102,12015529
2005,55,109,2,3,958,1041,173939723
2005,55,111,2,3,424,644,86534941
2005,55,113,2,3,265,289,35595348
2005,55,115,2,3,203,393,33544980
2005,55,117,2,3,419,506,93287188
2005,55,119,2,3,70,77,8007749
2005,55,121,2,3,172,172,21926366
2005,55,123,2,3,100,133,14722901
2005,55,125,2,3,220,223,42432869
2005,55,127,2,3,752,987,166194785
2005,55,129,2,3,275,283,29378311
2005,55,131,2,3,961,1371,242272468
2005,55,133,2,3,1503,1970,502470704
2005,55,135,2,3,361,368,68069283
2005,55,137,2,3,175,183,22654275
2005,55,139,2,3,654,777,130466054
2005,55,141,2,3,300,423,50207762
2006,10,1,3,5,1501,1703,225134788
2006,10,3,3,5,1433,1728,130123283
2006,10,5,3,5,2319,3073,430193346
2006,11,1,3,5,161,2105,299516250
2006,12,1,3,5,1080,1949,211058274
2006,12,3,3,5,226,226,30991293
2006,12,5,3,5,1050,3076,379633907
2006,12,7,3,5,124,124,9606810
2006,12,9,3,5,4024,5044,988008572
2006,12,11,3,5,3740,6716,988266436
2006,12,13,3,5,40,40,5130870
2006,12,15,3,5,3259,4335,840057408
2006,12,17,3,5,2072,2097,391292735
2006,12,19,3,5,1449,2412,354867108
2006,12,21,3,5,3163,4788,1228774215
2006,12,23,3,5,470,473,46107587
2006,12,27,3,5,177,187,30551700
2006,12,29,3,5,73,83,10596694
2006,12,31,3,5,6678,10083,1280636446
2006,12,33,3,5,1272,1884,276423586
2006,12,35,3,5,1524,1839,491108630
2006,12,37,3,5,225,225,47274948
2006,12,39,3,5,458,458,70254486
2006,12,41,3,5,92,92,11776608
2006,12,43,3,5,73,73,10991620
2006,12,45,3,5,235,235,44370343
2006,12,47,3,5,40,40,4857522
2006,12,49,3,5,216,216,19145337
2006,12,51,3,5,283,284,38256671
2006,12,53,3,5,2896,3137,616499866
2006,12,55,3,5,1435,1540,257722274
2006,12,57,3,5,8916,11454,1723724944
2006,12,59,3,5,97,97,13181200
2006,12,61,3,5,2882,3143,723206855
2006,12,63,3,5,180,181,26184935
2006,12,65,3,5,100,100,15143826
2006,12,67,3,5,26,26,4430306
2006,12,69,3,5,5687,6109,949785675
2006,12,71,3,5,15091,18746,3732955446
2006,12,73,3,5,1374,1889,269158225
2006,12,75,3,5,276,278,45160878
2006,12,77,3,5,22,22,2801395
2006,12,79,3,5,89,89,11521892
2006,12,81,3,5,2660,3566,801137976
2006,12,83,3,5,6820,7063,1060228106
2006,12,85,3,5,941,964,278218779
2006,12,86,3,5,7193,20017,3323112719
2006,12,87,3,5,436,457,93785066
2006,12,89,3,5,1017,1236,258618844
2006,12,91,3,5,1712,1790,283616418
2006,12,93,3,5,202,202,20472484
2006,12,95,3,5,9817,14146,2341793658
2006,12,97,3,5,5916,8006,1498451629
2006,12,99,3,5,4874,8377,2016999525
2006,12,101,3,5,5153,5869,966491141
2006,12,103,3,5,1808,2180,471088197
2006,12,105,3,5,7737,9323,1116654675
2006,12,107,3,5,285,339,42868845
2006,12,109,3,5,2561,3010,756657377
2006,12,111,3,5,4713,5364,670852479
2006,12,113,3,5,925,927,142482812
2006,12,115,3,5,3491,4105,746308569
2006,12,117,3,5,2714,2723,547707985
2006,12,119,3,5,3567,3576,563367061
2006,12,121,3,5,185,274,31005080
2006,12,123,3,5,75,75,12277833
2006,12,125,3,5,71,71,7782800
2006,12,127,3,5,2961,3815,808784727
2006,12,129,3,5,571,571,76431908
2006,12,131,3,5,1066,1277,569745753
2006,12,133,3,5,125,125,7833520
2006,13,1,3,5,9,9,1000000
2006,13,3,3,5,0,0,0
2006,13,5,3,5,2,2,660000
2006,13,7,3,5,0,0,0
2006,13,9,3,5,238,428,33399487
2006,13,11,3,5,137,137,14533626
2006,13,13,3,5,1115,1115,102687715
2006,13,15,3,5,1016,1053,162270967
2006,13,17,3,5,40,41,3246615
2006,13,19,3,5,75,75,7697881
2006,13,21,3,5,636,636,78670168
2006,13,23,3,5,41,41,6486658
2006,13,25,3,5,3,3,175000
2006,13,27,3,5,8,8,1072925
2006,13,29,3,5,555,568,101315673
2006,13,31,3,5,879,915,106933159
2006,13,33,3,5,67,67,9714697
2006,13,35,3,5,183,211,17514872
2006,13,37,3,5,1,1,148500
2006,13,39,3,5,619,619,103489097
2006,13,43,3,5,13,14,1224000
2006,13,45,3,5,1399,1405,143933986
2006,13,47,3,5,510,581,79442126
2006,13,49,3,5,52,52,5510776
2006,13,51,3,5,2744,3340,441527656
2006,13,53,3,5,18,18,1260000
2006,13,55,3,5,9,9,691520
2006,13,57,3,5,3505,3723,533956336
2006,13,59,3,5,493,941,69997234
2006,13,61,3,5,15,15,2720000
2006,13,63,3,5,2220,2231,307473040
2006,13,65,3,5,16,16,865000
2006,13,67,3,5,3495,4518,834140434
2006,13,69,3,5,152,152,16892589
2006,13,71,3,5,199,223,28960285
2006,13,73,3,5,1386,1393,247662871
2006,13,75,3,5,52,54,8034780
2006,13,77,3,5,1838,1847,349612655
2006,13,79,3,5,123,123,10086000
2006,13,81,3,5,87,88,11971969
2006,13,83,3,5,19,23,2212000
2006,13,85,3,5,400,400,93918891
2006,13,87,3,5,129,132,16789371
2006,13,89,3,5,2920,4346,714848003
2006,13,91,3,5,53,57,3890433
2006,13,93,3,5,18,18,3029497
2006,13,95,3,5,215,266,28746927
2006,13,97,3,5,1863,1863,155024990
2006,13,99,3,5,28,28,3874000
2006,13,101,3,5,5,5,540150
2006,13,103,3,5,951,951,125986747
2006,13,105,3,5,116,118,6345630
2006,13,107,3,5,8,41,3845333
2006,13,109,3,5,59,59,7928333
2006,13,111,3,5,548,548,88379357
2006,13,113,3,5,651,651,167057086
2006,13,115,3,5,427,465,50694366
2006,13,117,3,5,4225,4770,550333563
2006,13,119,3,5,28,33,3546666
2006,13,121,3,5,9658,18644,2121438002
2006,13,123,3,5,674,678,105954040
2006,13,127,3,5,970,982,230459417
2006,13,129,3,5,424,537,60048707
2006,13,131,3,5,107,156,19479592
2006,13,133,3,5,234,234,108439263
2006,13,135,3,5,7929,9033,1015349204
2006,13,137,3,5,517,530,76201791
2006,13,139,3,5,1727,1854,344327205
2006,13,141,3,5,75,81,11567232
2006,13,143,3,5,141,141,21220946
2006,13,145,3,5,430,430,99017623
2006,13,147,3,5,202,212,36787349
2006,13,149,3,5,38,38,5123961
2006,13,151,3,5,3014,3165,555604892
2006,13,153,3,5,1711,2113,247791570
2006,13,155,3,5,0,0,0
2006,13,157,3,5,1383,1388,262842602
2006,13,159,3,5,156,156,16914509
2006,13,161,3,5,0,0,0
2006,13,163,3,5,38,38,5464983
2006,13,165,3,5,21,21,3338477
2006,13,167,3,5,0,0,0
2006,13,169,3,5,238,239,42624365
2006,13,171,3,5,166,172,20724682
2006,13,173,3,5,112,118,10075000
2006,13,175,3,5,39,39,3703842
2006,13,177,3,5,359,359,41028358
2006,13,179,3,5,262,271,35757088
2006,13,181,3,5,43,43,6188122
2006,13,185,3,5,1171,1331,146721507
2006,13,187,3,5,495,495,74265359
2006,13,189,3,5,57,57,9742000
2006,13,191,3,5,241,241,40498455
2006,13,193,3,5,26,26,3003135
2006,13,195,3,5,248,248,36912820
2006,13,197,3,5,0,0,0
2006,13,199,3,5,130,130,18745243
2006,13,201,3,5,2,2,485000
2006,13,205,3,5,52,99,8846451
2006,13,207,3,5,559,561,101169067
2006,13,209,3,5,25,25,3974377
2006,13,211,3,5,229,229,43174425
2006,13,213,3,5,284,343,41882902
2006,13,215,3,5,755,1102,103987807
2006,13,217,3,5,1678,1678,252143677
2006,13,219,3,5,538,542,142897825
2006,13,221,3,5,160,160,20709277
2006,13,223,3,5,3270,3366,512319452
2006,13,225,3,5,304,317,37156322
2006,13,227,3,5,380,380,90963015
2006,13,229,3,5,300,300,24149681
2006,13,231,3,5,255,255,32453276
2006,13,233,3,5,205,211,25333273
2006,13,235,3,5,28,28,3750000
2006,13,237,3,5,444,444,84719481
2006,13,239,3,5,24,24,1920000
2006,13,241,3,5,381,391,26786591
2006,13,243,3,5,0,0,0
2006,13,245,3,5,815,815,113683900
2006,13,247,3,5,1017,1034,247699579
2006,13,249,3,5,7,7,820000
2006,13,251,3,5,41,41,3892766
2006,13,253,3,5,25,28,2853842
2006,13,255,3,5,527,562,66869442
2006,13,257,3,5,127,174,23313470
2006,13,259,3,5,0,0,0
2006,13,261,3,5,74,74,11672127
2006,13,263,3,5,20,20,3800000
2006,13,265,3,5,3,3,389527
2006,13,267,3,5,108,108,14091997
2006,13,269,3,5,36,36,3904798
2006,13,271,3,5,1,1,100000
2006,13,273,3,5,34,34,2449540
2006,13,275,3,5,364,440,62862334
2006,13,277,3,5,145,145,16290593
2006,13,279,3,5,81,83,9259000
2006,13,281,3,5,397,397,72695083
2006,13,283,3,5,0,0,0
2006,13,285,3,5,462,468,66851640
2006,13,287,3,5,20,20,1804000
2006,13,289,3,5,18,18,2865000
2006,13,291,3,5,485,485,75646869
2006,13,293,3,5,96,96,12884216
2006,13,295,3,5,415,424,50741852
2006,13,297,3,5,1349,1379,180058233
2006,13,299,3,5,120,120,12767065
2006,13,301,3,5,0,0,0
2006,13,303,3,5,36,36,3370639
2006,13,305,3,5,20,20,1590642
2006,13,309,3,5,0,0,0
2006,13,311,3,5,345,346,46084102
2006,13,313,3,5,470,590,61390469
2006,13,317,3,5,23,23,3280020
2006,13,319,3,5,2,2,185000
2006,13,321,3,5,68,68,8471140
2006,17,1,2,3,142,156,22113454
2006,17,3,2,3,3,3,90000
2006,17,5,2,3,64,65,12054600
2006,17,7,2,3,409,415,77066198
2006,17,9,2,3,0,0,0
2006,17,11,2,3,63,64,9132560
2006,17,13,2,3,14,14,1790000
2006,17,15,2,3,74,74,15261392
2006,17,17,2,3,21,21,1964212
2006,17,19,2,3,1020,1731,198544663
2006,17,21,2,3,65,65,7740204
2006,17,23,2,3,18,30,3205000
2006,17,25,2,3,1,1,60000
2006,17,27,2,3,210,213,39551262
2006,17,29,2,3,101,101,10276674
2006,17,31,2,3,6175,19886,2631575694
2006,17,33,2,3,10,10,1225000
2006,17,35,2,3,4,4,714000
2006,17,37,2,3,818,992,144994215
2006,17,39,2,3,45,48,6323586
2006,17,41,2,3,41,43,5124692
2006,17,43,2,3,2256,3178,869454215
2006,17,45,2,3,20,20,2420905
2006,17,49,2,3,64,76,9513353
2006,17,51,2,3,6,6,795800
2006,17,53,2,3,39,39,4734735
2006,17,55,2,3,30,33,2188412
2006,17,57,2,3,83,83,10823940
2006,17,61,2,3,26,27,2926301
2006,17,63,2,3,387,466,76831234
2006,17,65,2,3,0,0,0
2006,17,67,2,3,12,15,1797101
2006,17,69,2,3,3,3,210000
2006,17,71,2,3,23,23,1533810
2006,17,73,2,3,93,100,17647245
2006,17,75,2,3,68,81,8638308
2006,17,77,2,3,72,558,15162306
2006,17,79,2,3,1,1,150000
2006,17,81,2,3,31,31,4559206
2006,17,83,2,3,113,129,18818739
2006,17,85,2,3,146,158,34645552
2006,17,87,2,3,1,1,200000
2006,17,89,2,3,4394,4523,841116845
2006,17,91,2,3,604,630,107117518
2006,17,93,2,3,2048,2258,298055617
2006,17,95,2,3,62,62,11682049
2006,17,97,2,3,2288,2505,590436053
2006,17,99,2,3,387,452,71155085
2006,17,101,2,3,0,0,0
2006,17,103,2,3,101,104,16735401
2006,17,105,2,3,72,81,10113880
2006,17,107,2,3,40,41,7085700
2006,17,109,2,3,33,214,12129260
2006,17,111,2,3,2428,2634,459079961
2006,17,113,2,3,687,794,97577995
2006,17,115,2,3,329,411,54677576
2006,17,117,2,3,106,107,17903304
2006,17,119,2,3,981,1137,200423430
2006,17,121,2,3,20,23,2533842
2006,17,123,2,3,49,49,8204156
2006,17,125,2,3,18,18,2249577
2006,17,127,2,3,54,56,5099000
2006,17,129,2,3,38,38,6244942
2006,17,131,2,3,28,28,3429000
2006,17,133,2,3,256,264,52845258
2006,17,135,2,3,23,23,2625616
2006,17,137,2,3,26,81,7490085
2006,17,139,2,3,36,36,6836370
2006,17,141,2,3,248,259,42356439
2006,17,143,2,3,540,709,124656964
2006,17,145,2,3,0,0,0
2006,17,147,2,3,58,58,11587694
2006,17,149,2,3,39,39,2868333
2006,17,151,2,3,0,0,0
2006,17,153,2,3,10,10,1168264
2006,17,155,2,3,36,36,4667900
2006,17,157,2,3,65,84,10314400
2006,17,159,2,3,14,14,2331610
2006,17,161,2,3,205,333,39835679
2006,17,163,2,3,1519,1637,267929403
2006,17,165,2,3,0,0,0
2006,17,167,2,3,655,815,116518422
2006,17,173,2,3,100,100,14476372
2006,17,175,2,3,4,4,703212
2006,17,177,2,3,81,90,14184001
2006,17,179,2,3,488,596,98369097
2006,17,181,2,3,47,47,4959032
2006,17,183,2,3,35,35,4752250
2006,17,185,2,3,15,19,2041985
2006,17,187,2,3,18,18,2738451
2006,17,189,2,3,34,34,4818094
2006,17,191,2,3,35,35,5169992
2006,17,193,2,3,2,2,297942
2006,17,195,2,3,92,95,12802795
2006,17,197,2,3,5571,5882,1248372848
2006,17,199,2,3,268,306,26245406
2006,17,201,2,3,1615,1748,186040301
2006,17,203,2,3,247,264,55378618
2006,18,1,2,3,93,106,14848600
2006,18,3,2,3,1217,1364,233876416
2006,18,5,2,3,281,281,60110817
2006,18,7,2,3,11,11,1152340
2006,18,9,2,3,13,14,2118943
2006,18,11,2,3,454,538,112426480
2006,18,13,2,3,98,98,18020367
2006,18,15,2,3,72,93,9432775
2006,18,17,2,3,45,45,6753187
2006,18,19,2,3,673,751,117784871
2006,18,21,2,3,27,48,3243425
2006,18,23,2,3,49,49,6466169
2006,18,25,2,3,0,0,0
2006,18,27,2,3,97,97,10341911
2006,18,29,2,3,209,262,41402793
2006,18,31,2,3,112,152,18289900
2006,18,33,2,3,155,157,25463994
2006,18,35,2,3,167,208,30163969
2006,18,37,2,3,87,89,12114000
2006,18,39,2,3,898,923,146682100
2006,18,41,2,3,27,27,1944556
2006,18,43,2,3,299,324,71277671
2006,18,45,2,3,11,11,1577768
2006,18,47,2,3,79,79,13662359
2006,18,49,2,3,68,120,10293920
2006,18,51,2,3,128,131,17182724
2006,18,53,2,3,85,86,12746323
2006,18,57,2,3,3172,3895,686436078
2006,18,59,2,3,579,594,103572082
2006,18,61,2,3,148,148,27695725
2006,18,63,2,3,1371,1416,256839485
2006,18,65,2,3,62,62,9077962
2006,18,67,2,3,113,114,18382700
2006,18,69,2,3,94,94,15276183
2006,18,71,2,3,148,158,15044417
2006,18,73,2,3,239,244,41227727
2006,18,75,2,3,17,17,1995300
2006,18,77,2,3,102,103,12639500
2006,18,79,2,3,110,113,12323887
2006,18,81,2,3,1201,1320,231187953
2006,18,83,2,3,3,3,446912
2006,18,85,2,3,403,501,75464099
2006,18,87,2,3,232,232,27796541
2006,18,89,2,3,1910,2122,389930279
2006,18,91,2,3,377,382,60940929
2006,18,93,2,3,21,21,2926500
2006,18,95,2,3,321,328,56216060
2006,18,97,2,3,2300,2891,431067304
2006,18,99,2,3,131,140,18884925
2006,18,101,2,3,4,5,645410
2006,18,103,2,3,50,50,6320967
2006,18,105,2,3,579,632,86887750
2006,18,107,2,3,85,85,10701940
2006,18,109,2,3,251,294,46496020
2006,18,111,2,3,72,72,10158038
2006,18,113,2,3,168,171,24416324
2006,18,115,2,3,32,32,4679881
2006,18,117,2,3,16,40,3915000
2006,18,119,2,3,105,105,16962500
2006,18,121,2,3,51,52,4390530
2006,18,123,2,3,37,37,5013215
2006,18,125,2,3,35,35,12413569
2006,18,127,2,3,972,1052,224467127
2006,18,129,2,3,72,72,10720515
2006,18,131,2,3,34,34,5118999
2006,18,133,2,3,112,115,20625521
2006,18,135,2,3,89,89,9070460
2006,18,137,2,3,157,206,14738601
2006,18,139,2,3,37,38,5561150
2006,18,141,2,3,570,1030,126348335
2006,18,143,2,3,85,138,13433000
2006,18,145,2,3,167,180,24296265
2006,18,147,2,3,72,72,11900392
2006,18,149,2,3,181,181,24889276
2006,18,151,2,3,207,207,40581587
2006,18,153,2,3,15,15,2475000
2006,18,155,2,3,117,117,6817140
2006,18,157,2,3,664,814,124205802
2006,18,159,2,3,57,80,8295350
2006,18,161,2,3,13,13,2146000
2006,18,163,2,3,496,590,63953000
2006,18,165,2,3,34,34,4756820
2006,18,167,2,3,235,370,34936033
2006,18,169,2,3,39,39,5520921
2006,18,171,2,3,44,46,3415000
2006,18,173,2,3,473,507,97723045
2006,18,175,2,3,74,75,10061448
2006,18,177,2,3,83,85,15383885
2006,18,179,2,3,62,67,11525507
2006,18,181,2,3,73,74,10945495
2006,18,183,2,3,154,157,26269000
2006,24,1,3,5,120,120,20898140
2006,24,3,3,5,1125,1414,196147862
2006,24,5,3,5,1801,2217,352425660
2006,24,9,3,5,305,305,50396633
2006,24,11,3,5,191,194,29009924
2006,24,13,3,5,509,511,107009151
2006,24,15,3,5,404,405,72101905
2006,24,17,3,5,1157,1327,278183641
2006,24,19,3,5,277,400,43461721
2006,24,21,3,5,1111,1300,182736528
2006,24,23,3,5,287,287,79345664
2006,24,25,3,5,1160,1344,259044467
2006,24,27,3,5,1066,1567,251886402
2006,24,29,3,5,194,194,35721381
2006,24,31,3,5,1261,3031,574209600
2006,24,33,3,5,2940,3033,444563972
2006,24,35,3,5,431,431,73140346
2006,24,37,3,5,711,759,114057597
2006,24,39,3,5,135,135,18764824
2006,24,41,3,5,578,578,96161290
2006,24,43,3,5,699,908,130138476
2006,24,45,3,5,715,1082,123229500
2006,24,47,3,5,609,1071,272713642
2006,24,510,3,5,349,649,84582826
2006,26,0,2,3,195,195,20079646
2006,26,1,2,3,58,58,8453300
2006,26,3,2,3,53,53,5969410
2006,26,5,2,3,630,681,114732849
2006,26,7,2,3,39,40,6212984
2006,26,9,2,3,161,161,23632788
2006,26,11,2,3,57,72,9544399
2006,26,13,2,3,24,24,3049938
2006,26,15,2,3,307,307,36296763
2006,26,17,2,3,213,213,29924387
2006,26,19,2,3,158,158,30242000
2006,26,21,2,3,580,625,129109176
2006,26,23,2,3,100,100,17278475
2006,26,25,2,3,199,210,33132491
2006,26,27,2,3,190,269,50871417
2006,26,29,2,3,224,230,29826665
2006,26,31,2,3,125,125,23554896
2006,26,33,2,3,92,92,11038592
2006,26,35,2,3,87,91,6717758
2006,26,37,2,3,278,362,47763011
2006,26,39,2,3,75,75,5462206
2006,26,41,2,3,90,90,12726336
2006,26,43,2,3,74,74,8345624
2006,26,45,2,3,269,311,50075956
2006,26,47,2,3,166,296,50181753
2006,26,49,2,3,793,980,148876495
2006,26,51,2,3,95,96,14037441
2006,26,53,2,3,65,65,15602260
2006,26,55,2,3,581,703,93703973
2006,26,57,2,3,41,41,6735999
2006,26,59,2,3,135,137,17277534
2006,26,61,2,3,122,146,20835222
2006,26,63,2,3,88,106,13586106
2006,26,65,2,3,421,558,86437577
2006,26,67,2,3,208,230,39155879
2006,26,69,2,3,85,85,13063221
2006,26,71,2,3,34,34,5068020
2006,26,73,2,3,316,336,30726372
2006,26,75,2,3,503,587,75429704
2006,26,77,2,3,889,1161,196933149
2006,26,79,2,3,86,130,14738558
2006,26,81,2,3,1777,2188,371330829
2006,26,83,2,3,23,23,2487982
2006,26,85,2,3,105,105,3018246
2006,26,87,2,3,222,222,40261708
2006,26,89,2,3,190,190,27775954
2006,26,91,2,3,361,402,44069250
2006,26,93,2,3,682,685,134455076
2006,26,95,2,3,50,50,1979723
2006,26,97,2,3,131,131,12858156
2006,26,99,2,3,2154,2679,390125832
2006,26,101,2,3,50,50,6496251
2006,26,103,2,3,225,286,32462139
2006,26,105,2,3,141,158,21894801
2006,26,107,2,3,158,169,24492020
2006,26,109,2,3,115,115,8627708
2006,26,111,2,3,177,179,19082952
2006,26,113,2,3,52,53,7697749
2006,26,115,2,3,578,672,96417169
2006,26,117,2,3,191,205,19371213
2006,26,119,2,3,47,47,9320800
2006,26,121,2,3,445,480,69460510
2006,26,123,2,3,188,188,17775021
2006,26,125,2,3,2048,2462,521102420
2006,26,127,2,3,188,237,23424910
2006,26,129,2,3,149,183,17201966
2006,26,131,2,3,19,19,2221677
2006,26,133,2,3,80,80,10360310
2006,26,135,2,3,59,59,3659982
2006,26,137,2,3,77,83,15818467
2006,26,139,2,3,1223,1365,193577230
2006,26,141,2,3,71,71,10481172
2006,26,143,2,3,116,116,13974638
2006,26,145,2,3,253,270,35511838
2006,26,147,2,3,438,438,62141356
2006,26,149,2,3,137,137,19308191
2006,26,151,2,3,93,93,9772000
2006,26,153,2,3,45,45,6212381
2006,26,155,2,3,124,125,14976323
2006,26,157,2,3,82,111,12102362
2006,26,159,2,3,253,278,42678648
2006,26,161,2,3,653,775,135046572
2006,26,163,2,3,2094,2434,404628944
2006,26,165,2,3,155,226,20819180
2006,37,1,3,5,1705,1988,226981638
2006,37,3,3,5,179,179,34998435
2006,37,5,3,5,144,144,29759716
2006,37,7,3,5,51,54,7871925
2006,37,9,3,5,351,351,69398997
2006,37,11,3,5,263,369,94353099
2006,37,13,3,5,194,218,45539770
2006,37,15,3,5,23,23,2980000
2006,37,17,3,5,112,114,12245214
2006,37,19,3,5,4163,4418,721389626
2006,37,21,3,5,2068,2249,488804443
2006,37,23,3,5,309,315,52679688
2006,37,25,3,5,2701,2701,372171036
2006,37,27,3,5,319,319,51175465
2006,37,29,3,5,113,113,23768599
2006,37,31,3,5,664,757,153734262
2006,37,33,3,5,79,79,12954520
2006,37,35,3,5,704,740,159638989
2006,37,37,3,5,605,606,186702928
2006,37,39,3,5,540,540,77585155
2006,37,41,3,5,105,105,19132166
2006,37,43,3,5,276,276,54782349
2006,37,45,3,5,320,321,53679172
2006,37,47,3,5,97,100,8859949
2006,37,49,3,5,1032,1057,118020905
2006,37,51,3,5,2581,3429,376855343
2006,37,53,3,5,308,308,88711495
2006,37,55,3,5,428,470,160244234
2006,37,57,3,5,1077,1103,204574289
2006,37,59,3,5,371,375,64976815
2006,37,61,3,5,119,119,1440000
2006,37,63,3,5,2175,3022,424328025
2006,37,65,3,5,40,45,4211657
2006,37,67,3,5,2808,3012,378106252
2006,37,69,3,5,580,580,98775994
2006,37,71,3,5,1425,1437,244375646
2006,37,73,3,5,89,89,9454035
2006,37,75,3,5,71,71,13453248
2006,37,77,3,5,535,562,92938314
2006,37,79,3,5,29,29,5493010
2006,37,81,3,5,3867,5317,747311353
2006,37,83,3,5,154,188,26235175
2006,37,85,3,5,1383,1383,157117750
2006,37,87,3,5,504,764,121376705
2006,37,89,3,5,1025,1075,193542818
2006,37,91,3,5,54,54,7730472
2006,37,93,3,5,686,686,108431376
2006,37,95,3,5,63,63,6837399
2006,37,97,3,5,1843,2276,305492467
2006,37,99,3,5,579,819,206658996
2006,37,101,3,5,2021,2045,312249540
2006,37,103,3,5,44,44,8093216
2006,37,105,3,5,391,552,73149867
2006,37,107,3,5,79,84,13506685
2006,37,109,3,5,801,801,277597283
2006,37,111,3,5,219,250,44929409
2006,37,113,3,5,342,342,96431181
2006,37,115,3,5,222,222,43360354
2006,37,117,3,5,29,29,4332050
2006,37,119,3,5,9513,13676,1856198015
2006,37,121,3,5,54,54,8680480
